Bin Id,Marker lineage,# genomes,# markers,# marker sets,Completeness,Contamination,Strain heterogeneity,Genome size (bp),# ambiguous bases,# scaffolds,# contigs,N50 (scaffolds),N50 (contigs),Mean scaffold length (bp),Mean contig length (bp),Longest scaffold (bp),Longest contig (bp),GC,GC std (scaffolds > 1kbp),Coding density,Translation table,# predicted genes,0,1,2,3,4,5+
TJ2:bin_000047.fa,k__Bacteria (UID2372),131,176,105,98.73,9.71,4.76,2938197,53013,2924,2924,22848,373,305,287,5974,5575,37.8,7.73,-100.0,-1,-1,2,163,5,4,0,2
TJ2:bin_000048.fa,k__Bacteria (UID1453),901,171,117,84.43,3.28,80.0,1980327,37176,2085,2085,13454,343,284,266,3294,2882,37.0,6.69,-100.0,-1,-1,21,145,5,0,0,0
TJ2:bin_000049.fa,o__Clostridiales (UID1212),172,263,149,73.42,2.18,33.33,1293235,27115,1240,1240,24392,378,307,286,4325,3846,38.7,5.56,-100.0,-1,-1,55,202,6,0,0,0
TJ2:bin_000050.fa,o__Bacteroidales (UID2657),160,492,269,92.57,0.82,75.0,2849391,34569,2319,2319,24051,445,357,342,2586,2405,38.7,4.95,-100.0,-1,-1,44,444,4,0,0,0
TJ2:bin_000051.fa,o__Clostridiales (UID1212),172,261,147,95.07,5.44,0.0,2066099,18448,1950,1950,22510,362,301,291,1615,1571,38.3,5.34,-100.0,-1,-1,9,241,11,0,0,0
TJ2:bin_000052.fa,o__Bacteroidales (UID2617),213,406,265,93.21,10.35,60.87,3901494,60024,3762,3762,6538,400,299,283,2496,2287,37.5,5.82,-100.0,-1,-1,22,355,24,4,0,1
TJ2:bin_000053.fa,o__Clostridiales (UID1212),172,263,149,96.54,5.99,46.15,1752876,28650,1775,1775,11706,360,300,284,3539,3209,39.7,5.56,-100.0,-1,-1,10,240,13,0,0,0
TJ2:bin_000054.fa,k__Bacteria (UID2329),174,149,89,97.75,2.25,0.0,1380662,16317,1209,1209,66781,430,349,335,2359,2288,40.8,4.83,-100.0,-1,-1,2,146,0,1,0,0
TJ2:bin_000055.fa,g__Lactobacillus (UID380),58,449,129,95.33,3.64,75.0,2179982,37600,2318,2318,11236,342,278,262,2359,2227,35.2,8.5,-100.0,-1,-1,17,424,8,0,0,0
TJ2:bin_000056.fa,o__Selenomonadales (UID1024),64,334,167,98.8,10.67,22.5,3727319,53329,3822,3822,10851,372,287,273,2505,2276,37.6,4.84,-100.0,-1,-1,2,308,21,1,1,1
TJ2:bin_000057.fa,f__Veillonellaceae (UID1032),33,423,214,91.36,1.13,0.0,2211885,22185,2118,2118,85488,381,315,304,2653,2481,38.2,4.6,-100.0,-1,-1,34,382,7,0,0,0
TJ2:bin_000058.fa,f__Veillonellaceae (UID1032),33,423,214,88.57,3.29,69.23,2481157,22306,2443,2443,10659,383,304,294,1568,1521,35.8,6.45,-100.0,-1,-1,38,372,13,0,0,0
TJ2:bin_000059.fa,o__Clostridiales (UID1212),172,263,149,98.66,3.76,50.0,2579352,44300,2417,2417,35017,382,319,300,1955,1784,39.7,5.81,-100.0,-1,-1,4,249,10,0,0,0
TJ2:bin_000060.fa,o__Bacteroidales (UID2657),160,492,269,97.21,3.92,46.67,2978735,40626,2542,2542,24549,433,327,311,2465,2273,36.3,5.3,-100.0,-1,-1,9,468,15,0,0,0
TJ2:bin_000061.fa,p__Bacteroidetes (UID2605),350,316,210,91.27,0.0,0.0,1538492,20886,1355,1355,33570,430,358,343,1496,1399,40.2,3.89,-100.0,-1,-1,22,294,0,0,0,0
TJ2:bin_000062.fa,k__Bacteria (UID2329),174,149,89,96.07,1.69,33.33,2646483,36962,2553,2553,13674,401,315,300,3279,3086,40.2,4.73,-100.0,-1,-1,4,142,3,0,0,0
TJ2:bin_000063.fa,o__Clostridiales (UID1120),304,250,143,78.18,2.31,14.29,1483905,30436,1506,1506,58245,351,294,274,3271,2971,38.6,6.46,-100.0,-1,-1,42,201,7,0,0,0
TJ2:bin_000064.fa,k__Bacteria (UID2372),131,176,105,96.67,3.17,20.0,2100063,25537,2063,2063,21770,382,311,298,2016,1954,37.3,6.52,-100.0,-1,-1,6,165,5,0,0,0
TJ2:bin_000065.fa,o__Clostridiales (UID1120),304,249,142,96.83,4.58,50.0,2649846,50376,2710,2710,13738,332,283,265,1432,1362,42.1,7.57,-100.0,-1,-1,8,233,8,0,0,0
TJ2:bin_000066.fa,c__Epsilonproteobacteria (UID3065),111,445,271,94.7,9.19,71.05,2362980,39704,2718,2718,7359,328,253,239,2274,2084,37.1,5.12,-100.0,-1,-1,20,393,29,3,0,0
TJ2:bin_000067.fa,k__Bacteria (UID2565),2921,152,93,95.7,2.28,75.0,1594346,26543,1655,1655,37206,358,288,272,1841,1697,36.6,8.07,-100.0,-1,-1,5,143,4,0,0,0
TJ2:bin_000068.fa,k__Bacteria (UID203),5449,104,58,98.28,3.76,0.0,3285328,56241,3778,3778,9118,332,253,238,2012,1883,34.9,7.61,-100.0,-1,-1,1,89,14,0,0,0
TJ2:bin_000069.fa,k__Bacteria (UID1453),901,171,117,86.29,2.61,66.67,2304731,44602,2506,2506,12698,337,271,253,1827,1683,37.4,8.58,-100.0,-1,-1,26,139,6,0,0,0
TJ2:bin_000070.fa,o__Clostridiales (UID1226),155,278,158,95.98,3.7,72.73,2510901,33838,2473,2473,20574,375,308,294,1873,1772,41.4,4.53,-100.0,-1,-1,19,248,11,0,0,0
TJ2:bin_000071.fa,o__Clostridiales (UID1212),172,263,149,91.78,2.68,50.0,1716424,27320,1740,1740,7784,361,294,278,1314,1249,39.6,5.29,-100.0,-1,-1,16,243,4,0,0,0
TJ2:bin_000072.fa,p__Actinobacteria (UID2112),31,211,124,94.35,4.36,63.64,1760504,15342,1627,1627,11809,374,313,303,1588,1525,36.4,4.88,-100.0,-1,-1,11,191,8,1,0,0
TJ2:bin_000073.fa,f__Lachnospiraceae (UID1256),33,333,171,94.74,4.68,25.0,2492881,30536,2507,2507,24718,364,296,284,2284,2192,40.9,3.4,-100.0,-1,-1,15,308,9,1,0,0
TJ2:bin_000074.fa,o__Clostridiales (UID1212),172,263,149,94.3,2.93,37.5,2158256,26789,2111,2111,16023,386,314,301,2320,2205,37.5,7.48,-100.0,-1,-1,13,242,8,0,0,0
TJ2:bin_000075.fa,o__Clostridiales (UID1226),155,278,158,89.12,0.32,0.0,1813159,18799,1545,1545,19137,396,338,326,1539,1482,36.6,5.84,-100.0,-1,-1,27,250,1,0,0,0
TJ2:bin_000076.fa,o__Clostridiales (UID1226),155,278,158,90.97,2.24,25.0,2397161,27302,2427,2427,8691,365,296,285,2330,2221,40.7,6.48,-100.0,-1,-1,25,245,8,0,0,0
TJ2:bin_000077.fa,o__Bacteroidales (UID2657),160,492,269,86.33,8.3,30.3,2377264,28677,1876,1876,13102,440,349,334,2517,2340,36.7,4.36,-100.0,-1,-1,50,409,33,0,0,0
TJ2:bin_000078.fa,o__Clostridiales (UID1212),172,261,147,96.71,5.45,33.33,2345925,23610,2090,2090,10626,378,315,304,1513,1451,36.3,6.44,-100.0,-1,-1,9,234,15,3,0,0
TJ2:bin_000079.fa,k__Bacteria (UID2329),174,149,89,95.69,3.75,16.67,1429738,20507,1267,1267,20038,422,341,325,1499,1407,39.0,5.85,-100.0,-1,-1,6,137,6,0,0,0
TJ2:bin_000080.fa,o__Clostridiales (UID1212),172,263,149,89.26,0.67,0.0,2298136,30918,2057,2057,71698,404,338,323,2368,2237,39.5,8.72,-100.0,-1,-1,23,239,1,0,0,0
TJ2:bin_000081.fa,o__Clostridiales (UID1212),172,261,147,93.88,0.68,0.0,2122543,19234,1985,1985,36619,373,316,306,2928,2821,37.7,5.45,-100.0,-1,-1,11,249,1,0,0,0
TJ2:bin_000082.fa,f__Spirochaetaceae (UID2535),33,249,143,96.27,9.67,75.0,3110325,46711,3183,3183,6888,373,294,280,3344,3097,37.7,5.91,-100.0,-1,-1,8,223,17,1,0,0
TJ2:bin_000083.fa,o__Bacteroidales (UID2716),92,487,270,95.96,3.14,66.67,3221098,48530,2890,2890,10457,424,331,314,2556,2368,37.9,5.5,-100.0,-1,-1,20,454,12,1,0,0
TJ2:bin_000084.fa,p__Firmicutes (UID1022),100,295,158,96.98,1.65,16.67,1920237,24236,1847,1847,34816,377,307,294,1463,1394,38.1,5.0,-100.0,-1,-1,20,269,6,0,0,0
TJ2:bin_000085.fa,k__Bacteria (UID2329),174,149,89,96.63,1.17,50.0,1195206,26988,1141,1141,13934,395,327,303,1405,1308,41.4,5.61,-100.0,-1,-1,3,144,2,0,0,0
TJ2:bin_000086.fa,k__Bacteria (UID2329),174,149,89,92.7,0.0,0.0,1349933,22377,1363,1363,55959,358,302,286,2665,2413,37.1,5.13,-100.0,-1,-1,7,142,0,0,0,0
TJ2:bin_000087.fa,p__Actinobacteria (UID2112),31,211,124,91.06,1.4,0.0,1940238,17349,1817,1817,13939,397,311,301,2272,2180,36.9,5.82,-100.0,-1,-1,16,190,5,0,0,0
TJ2:bin_000088.fa,f__Spirochaetaceae (UID2535),33,249,143,96.85,0.35,100.0,2317993,36400,2030,2030,49813,409,342,325,3132,2916,38.2,6.7,-100.0,-1,-1,6,242,1,0,0,0
TJ2:bin_000089.fa,k__Bacteria (UID1453),901,171,117,85.59,4.27,75.0,1975396,36868,1936,1936,41912,369,302,283,3494,3133,36.7,7.87,-100.0,-1,-1,32,131,8,0,0,0
TJ2:bin_000090.fa,k__Bacteria (UID203),5449,103,57,98.25,8.75,19.23,2815775,45109,2673,2673,42352,388,314,298,6508,6062,40.3,4.82,-100.0,-1,-1,1,78,23,1,0,0
TJ2:bin_000091.fa,o__Bacteroidales (UID2617),213,406,265,94.28,23.39,14.58,2990204,39756,2746,2746,16658,412,325,310,2475,2279,35.5,5.19,-100.0,-1,-1,20,294,90,2,0,0
TJ2:bin_000092.fa,k__Bacteria (UID2328),3167,126,75,94.67,3.44,0.0,1818979,36542,1857,1857,11493,370,296,276,2478,2262,39.7,7.39,-100.0,-1,-1,4,118,4,0,0,0
TJ2:bin_000093.fa,g__Prevotella (UID2722),64,532,281,92.62,5.05,91.3,3193803,45710,2706,2706,12872,428,333,316,2703,2480,37.6,4.79,-100.0,-1,-1,34,479,17,2,0,0
TJ2:bin_000094.fa,k__Bacteria (UID203),5449,103,57,96.49,12.2,69.23,2738957,38102,2606,2606,18093,385,313,298,3597,3366,40.3,5.62,-100.0,-1,-1,2,75,26,0,0,0
TJ2:bin_000095.fa,o__Clostridiales (UID1212),172,263,149,92.47,6.3,57.89,1882074,31248,1923,1923,11810,357,296,280,3705,3339,39.5,6.18,-100.0,-1,-1,28,216,19,0,0,0
TJ2:bin_000096.fa,o__Clostridiales (UID1212),172,263,149,74.1,1.48,0.0,1305207,26577,1265,1265,39529,378,306,285,2559,2366,38.5,5.81,-100.0,-1,-1,54,203,6,0,0,0
TJ2:bin_000097.fa,o__Bacteroidales (UID2617),213,406,265,93.38,2.26,33.33,1896422,25877,1623,1623,21448,430,353,337,3249,3026,38.2,4.53,-100.0,-1,-1,35,365,6,0,0,0
TJ2:bin_000098.fa,o__Clostridiales (UID1212),172,263,149,95.48,3.03,88.89,2128135,22186,2053,2053,19649,383,310,299,1499,1446,38.6,3.59,-100.0,-1,-1,21,233,9,0,0,0
TJ2:bin_000099.fa,k__Bacteria (UID203),5449,103,58,98.28,10.74,8.0,3636838,71371,3820,3820,10522,333,272,254,4779,4516,41.4,6.46,-100.0,-1,-1,1,77,25,0,0,0
TJ2:bin_000100.fa,f__Lachnospiraceae (UID1286),57,420,207,98.79,5.46,27.59,3102750,42321,3037,3037,36542,379,309,295,1740,1628,39.5,5.49,-100.0,-1,-1,20,373,26,1,0,0
TJ2:bin_000101.fa,p__Firmicutes (UID1022),100,295,158,94.93,12.56,66.67,3775442,38616,3917,3917,4984,351,260,250,2513,2404,38.3,5.47,-100.0,-1,-1,14,250,30,1,0,0
TJ2:bin_000102.fa,o__Clostridiales (UID1212),172,263,149,94.33,12.87,76.67,2629116,33757,2814,2815,6174,357,275,263,1926,1806,36.5,5.38,-100.0,-1,-1,10,225,27,1,0,0
TJ2:bin_000103.fa,k__Bacteria (UID2329),174,149,89,95.02,1.12,0.0,1675434,25421,1462,1462,23663,418,346,329,1618,1520,39.6,7.56,-100.0,-1,-1,6,142,1,0,0,0
TJ2:bin_000104.fa,o__Selenomonadales (UID1024),64,334,167,87.37,5.99,93.75,1720810,16615,1717,1717,11325,364,299,289,1432,1371,37.9,4.73,-100.0,-1,-1,38,280,16,0,0,0
TJ2:bin_000105.fa,o__Selenomonadales (UID1024),64,334,167,99.4,17.92,37.04,3595627,38320,3873,3873,12268,352,273,263,2121,1935,38.4,5.15,-100.0,-1,-1,2,286,42,4,0,0
TJ2:bin_000106.fa,o__Clostridiales (UID1212),172,263,149,90.44,2.21,0.0,1842970,24599,1666,1666,13952,389,324,309,1957,1829,37.7,6.79,-100.0,-1,-1,24,234,5,0,0,0
TJ2:bin_000107.fa,k__Bacteria (UID1453),901,171,117,83.16,3.87,66.67,1814446,33055,1890,1890,19417,354,285,267,2409,2236,36.7,9.4,-100.0,-1,-1,26,136,9,0,0,0
TJ2:bin_000108.fa,o__Bacteroidales (UID2657),160,492,269,89.57,3.92,64.71,2495267,30683,2228,2228,6708,414,314,300,3524,3319,36.6,5.2,-100.0,-1,-1,41,434,17,0,0,0
TJ2:bin_000109.fa,o__Clostridiales (UID1120),304,249,142,90.14,13.17,8.0,2450164,29501,2529,2529,11156,357,292,280,3434,3285,37.4,6.0,-100.0,-1,-1,25,199,25,0,0,0
TJ2:bin_000110.fa,k__Bacteria (UID203),5449,103,58,97.93,6.84,74.51,2366037,46766,2499,2499,16205,349,282,264,7583,6527,37.1,8.24,-100.0,-1,-1,3,83,9,2,6,0
TJ2:bin_000111.fa,f__Lachnospiraceae (UID1286),57,420,207,92.59,3.56,27.27,2140487,26661,2081,2081,21423,377,314,301,4304,4084,40.3,4.85,-100.0,-1,-1,40,369,11,0,0,0
TJ2:bin_000112.fa,o__Clostridiales (UID1212),172,263,149,96.81,0.84,50.0,2732203,44012,2553,2553,73067,384,323,306,5692,5330,39.5,4.62,-100.0,-1,-1,18,243,2,0,0,0
TJ2:bin_000113.fa,o__Bacteroidales (UID2716),92,487,270,95.18,11.98,29.23,6319311,95022,6081,6081,8498,411,302,287,3674,3449,38.0,5.13,-100.0,-1,-1,19,409,56,3,0,0
TJ2:bin_000114.fa,o__Clostridiales (UID1226),155,278,158,92.0,12.66,10.71,2990512,37963,3015,3015,19462,363,300,288,2299,2214,39.7,6.93,-100.0,-1,-1,25,227,25,1,0,0
TJ2:bin_000115.fa,k__Bacteria (UID2329),174,149,89,92.7,2.81,0.0,1285209,28786,1307,1307,103597,372,298,276,4628,4207,39.2,5.98,-100.0,-1,-1,7,139,3,0,0,0
TJ2:bin_000116.fa,k__Bacteria (UID203),5449,104,58,99.37,18.28,62.96,3895322,54547,4166,4166,9638,362,276,263,3295,3105,39.1,4.61,-100.0,-1,-1,4,73,27,0,0,0
TJ2:bin_000117.fa,c__Gammaproteobacteria (UID4201),1164,275,174,90.33,2.85,60.0,2700754,25974,2424,2424,12362,400,322,311,2307,2245,40.2,4.96,-100.0,-1,-1,26,239,10,0,0,0
TJ2:bin_000118.fa,o__Clostridiales (UID1212),172,263,149,71.5,2.79,9.09,1095893,23170,1103,1103,30685,366,299,278,2696,2475,37.5,7.66,-100.0,-1,-1,65,187,11,0,0,0
TJ2:bin_000119.fa,f__Lachnospiraceae (UID1286),57,420,207,96.03,3.63,45.83,2791771,41454,2661,2661,23793,387,314,298,1648,1536,39.1,5.46,-100.0,-1,-1,26,372,21,1,0,0
TJ2:bin_000120.fa,o__Clostridiales (UID1212),172,263,149,74.71,4.17,13.33,1610038,33149,1733,1733,21058,347,271,252,2905,2617,38.7,6.04,-100.0,-1,-1,53,195,15,0,0,0
TJ2:bin_000121.fa,g__Prevotella (UID2724),55,567,296,96.79,7.91,25.0,4247691,63342,3494,3494,41906,452,355,337,4911,4535,37.3,5.52,-100.0,-1,-1,14,499,53,1,0,0
TJ2:bin_000122.fa,k__Bacteria (UID2329),174,149,89,96.63,9.36,10.0,2686865,46028,2826,2826,11037,376,288,271,2317,2121,39.7,6.45,-100.0,-1,-1,4,135,10,0,0,0
TJ2:bin_000123.fa,k__Bacteria (UID2329),174,149,89,96.63,1.12,100.0,1798862,29175,1640,1640,26867,414,331,313,1933,1800,39.8,4.02,-100.0,-1,-1,3,145,1,0,0,0
TJ2:bin_000124.fa,o__Clostridiales (UID1212),172,263,149,97.18,2.01,66.67,3473780,51619,3113,3113,40146,404,331,315,3037,2858,39.9,5.89,-100.0,-1,-1,16,244,3,0,0,0
TJ2:bin_000125.fa,o__Clostridiales (UID1226),155,278,158,98.0,1.96,100.0,2679880,29767,2374,2374,31463,384,321,308,3709,3505,39.9,4.2,-100.0,-1,-1,24,250,4,0,0,0
TJ2:bin_000126.fa,k__Bacteria (UID2329),174,149,89,95.51,5.62,16.67,1878220,32758,1972,1972,7681,344,278,262,1746,1612,39.8,6.29,-100.0,-1,-1,4,139,6,0,0,0
TJ2:bin_000127.fa,o__Campylobacterales (UID3068),106,476,283,92.82,2.47,20.0,1327960,19479,1540,1540,5208,332,266,254,1703,1633,39.0,4.98,-100.0,-1,-1,33,433,10,0,0,0
TJ2:bin_000128.fa,o__Clostridiales (UID1212),172,263,149,98.2,2.01,50.0,2491683,41393,2268,2268,51760,390,334,315,2227,2055,39.7,5.68,-100.0,-1,-1,25,234,4,0,0,0
TJ2:bin_000129.fa,k__Bacteria (UID2570),433,274,183,70.88,0.55,0.0,805682,22124,761,761,34439,413,312,283,2082,1859,41.1,7.65,-100.0,-1,-1,65,208,1,0,0,0
TJ2:bin_000130.fa,o__Clostridiales (UID1212),172,263,149,95.11,1.66,0.0,2434630,33461,2309,2309,21854,388,316,301,1898,1802,38.7,7.25,-100.0,-1,-1,23,230,8,2,0,0
TJ2:bin_000131.fa,o__Clostridiales (UID1226),155,278,158,92.99,4.17,81.82,2721173,31868,2623,2623,10103,383,305,293,2711,2576,39.3,6.81,-100.0,-1,-1,17,250,11,0,0,0
TJ2:bin_000132.fa,o__Clostridiales (UID1212),172,263,149,69.82,1.92,20.0,996910,21658,1051,1051,14248,344,285,264,2582,2367,38.4,6.21,-100.0,-1,-1,63,195,5,0,0,0
TJ2:bin_000133.fa,o__Bacteroidales (UID2657),160,492,269,92.72,2.16,54.55,2315576,24302,1966,1966,7157,421,334,321,1979,1835,35.3,5.23,-100.0,-1,-1,41,440,11,0,0,0
TJ2:bin_000134.fa,k__Bacteria (UID203),5449,104,58,98.28,5.69,18.52,1874109,24601,1729,1729,33361,419,337,323,1701,1639,40.5,4.5,-100.0,-1,-1,1,76,27,0,0,0
TJ2:bin_000135.fa,o__Clostridiales (UID1212),172,263,149,74.72,1.33,50.0,1225892,26173,1251,1251,19684,372,295,274,1969,1869,39.1,6.61,-100.0,-1,-1,57,200,6,0,0,0
TJ2:bin_000136.fa,o__Clostridiales (UID1212),172,263,149,92.92,2.91,75.0,2300070,32210,2283,2283,11019,367,306,292,2728,2510,39.7,5.87,-100.0,-1,-1,25,230,8,0,0,0
TJ2:bin_000137.fa,p__Bacteroidetes (UID2605),350,316,210,81.11,4.76,63.64,2047857,27897,1790,1790,9019,437,358,342,1835,1750,40.4,4.72,-100.0,-1,-1,50,255,11,0,0,0
TJ2:bin_000138.fa,o__Selenomonadales (UID1024),64,334,167,96.71,1.8,66.67,1994238,19911,1869,1869,20471,382,319,309,2129,1963,39.6,4.65,-100.0,-1,-1,36,295,3,0,0,0
TJ2:bin_000139.fa,k__Bacteria (UID1453),901,171,117,85.34,14.8,43.33,2651815,50679,3014,3014,5195,332,260,243,2426,2228,36.3,5.13,-100.0,-1,-1,24,128,17,1,0,1
TJ2:bin_000140.fa,o__Clostridiales (UID1226),155,278,158,88.29,1.9,33.33,2029689,22830,2037,2037,7598,370,300,289,3815,3639,39.5,6.33,-100.0,-1,-1,48,227,3,0,0,0
TJ2:bin_000141.fa,f__Lachnospiraceae (UID1286),57,420,207,92.45,14.03,28.85,3617502,49734,3769,3769,13151,373,287,273,2602,2434,39.8,6.22,-100.0,-1,-1,36,336,46,2,0,0
TJ2:bin_000142.fa,f__Lachnospiraceae (UID1286),57,420,207,95.45,2.17,20.0,2662505,35648,2489,2489,19344,382,315,301,2021,1891,38.4,5.54,-100.0,-1,-1,53,362,5,0,0,0
TJ2:bin_000143.fa,f__Lachnospiraceae (UID1286),57,420,207,91.24,5.5,33.33,2953371,42878,3234,3234,8563,350,273,259,1953,1803,39.0,7.29,-100.0,-1,-1,38,359,21,2,0,0
TJ2:bin_000144.fa,o__Clostridiales (UID1212),172,263,149,96.68,3.75,33.33,3125059,46908,3090,3091,38544,376,303,288,6027,5700,39.5,6.2,-100.0,-1,-1,33,221,9,0,0,0
TJ2:bin_000145.fa,o__Clostridiales (UID1226),155,278,158,87.66,3.96,0.0,2455536,28261,2245,2245,27163,387,320,308,1891,1820,40.9,5.35,-100.0,-1,-1,45,225,8,0,0,0
TJ2:bin_000146.fa,g__Prevotella (UID2724),55,567,296,92.39,5.77,70.59,3367389,47905,3029,3029,14452,418,327,311,4014,3675,37.9,4.76,-100.0,-1,-1,54,483,28,2,0,0
TJ2:bin_000147.fa,k__Bacteria (UID2329),174,149,89,87.03,8.59,0.0,1413309,29568,1528,1528,11052,338,274,255,1929,1755,40.5,6.69,-100.0,-1,-1,21,117,10,1,0,0
TJ2:bin_000148.fa,k__Bacteria (UID1453),901,171,117,83.3,3.42,50.0,1867206,36041,2029,2029,15384,340,276,258,1643,1433,37.6,7.82,-100.0,-1,-1,39,128,4,0,0,0
TJ2:bin_000149.fa,o__Campylobacterales (UID3068),106,476,283,85.38,1.92,23.08,1264391,20479,1490,1490,4728,325,267,253,1467,1401,37.6,3.52,-100.0,-1,-1,79,384,13,0,0,0
TJ2:bin_000150.fa,o__Clostridiales (UID1212),172,263,149,94.04,1.17,50.0,2288484,29556,2414,2414,10869,365,290,278,4577,4170,38.7,4.94,-100.0,-1,-1,31,228,4,0,0,0
TJ2:bin_000151.fa,k__Bacteria (UID1453),901,171,117,82.32,19.07,81.82,2374481,45516,2689,2689,5536,330,264,247,2236,1959,37.1,8.28,-100.0,-1,-1,26,116,27,2,0,0
TJ2:bin_000152.fa,k__Bacteria (UID1453),901,171,117,82.0,6.3,77.78,2142497,38653,2334,2334,14168,334,269,252,2960,2773,36.9,5.33,-100.0,-1,-1,40,122,9,0,0,0
TJ2:bin_000153.fa,p__Actinobacteria (UID2112),31,211,124,86.23,1.81,0.0,1565377,12604,1545,1545,9073,363,297,289,2310,2192,37.8,3.28,-100.0,-1,-1,24,184,3,0,0,0
TJ2:bin_000154.fa,o__Clostridiales (UID1212),172,263,149,96.4,7.01,28.57,1867823,17389,1838,1838,26565,352,295,286,1498,1456,38.0,4.34,-100.0,-1,-1,38,211,14,0,0,0
TJ2:bin_000155.fa,f__Lachnospiraceae (UID1286),57,420,207,94.89,2.24,11.11,2848452,33379,2636,2636,22364,387,321,309,2133,2029,38.7,5.15,-100.0,-1,-1,46,365,9,0,0,0
TJ2:bin_000156.fa,o__Lactobacillales (UID374),471,350,191,87.1,1.32,0.0,2081610,29698,2409,2409,4838,328,256,244,1512,1381,33.3,6.18,-100.0,-1,-1,53,291,6,0,0,0
TJ2:bin_000157.fa,f__Mycoplasmataceae (UID2414),89,228,130,80.51,2.31,0.0,822587,14666,1496,1496,31772,148,125,115,862,813,37.1,0.0,-100.0,-1,-1,39,185,4,0,0,0
TJ2:bin_000158.fa,k__Bacteria (UID203),5449,103,57,97.37,10.76,30.0,1372116,26190,1488,1488,48090,338,282,264,2704,2411,39.0,5.23,-100.0,-1,-1,3,70,30,0,0,0
TJ2:bin_000159.fa,p__Proteobacteria (UID3887),1487,256,161,85.35,4.55,50.0,2010160,16584,1959,1959,6041,383,294,285,1898,1836,34.9,6.85,-100.0,-1,-1,51,197,8,0,0,0
TJ2:bin_000160.fa,o__Clostridiales (UID1212),172,263,149,70.56,3.24,0.0,1294819,26718,1187,1187,33368,381,311,289,2550,2408,37.9,7.04,-100.0,-1,-1,76,174,13,0,0,0
TJ2:bin_000161.fa,o__Bacteroidales (UID2657),160,492,269,81.8,3.21,20.0,2030426,31920,2001,2001,6806,399,304,288,1858,1731,38.1,5.46,-100.0,-1,-1,82,395,15,0,0,0
TJ2:bin_000162.fa,p__Firmicutes (UID1022),100,295,158,83.95,2.91,42.86,1437837,15716,1592,1592,4260,329,263,253,1556,1439,39.1,7.02,-100.0,-1,-1,57,231,7,0,0,0
TJ2:bin_000163.fa,k__Bacteria (UID2329),174,149,89,89.86,0.0,0.0,1703405,27025,1541,1541,15572,404,329,311,1586,1483,38.9,6.41,-100.0,-1,-1,29,120,0,0,0,0
TJ2:bin_000164.fa,k__Bacteria (UID2495),2993,142,88,84.66,4.55,75.0,1102598,18121,1086,1086,6157,389,318,301,2337,2159,37.9,5.17,-100.0,-1,-1,15,123,4,0,0,0
TJ2:bin_000165.fa,k__Bacteria (UID203),5449,103,57,96.49,10.69,12.5,3031593,70293,3294,3295,12719,358,267,245,4706,4304,38.1,7.27,-100.0,-1,-1,2,81,18,2,0,0
TJ2:bin_000166.fa,f__Lachnospiraceae (UID1286),57,420,207,92.89,0.53,0.0,2074011,24984,1981,1981,21130,394,320,308,2655,2481,38.7,4.85,-100.0,-1,-1,58,360,2,0,0,0
TJ2:bin_000167.fa,o__Clostridiales (UID1212),172,263,149,94.85,1.79,40.0,2265739,33166,2056,2056,20910,385,323,307,2034,1913,40.4,6.05,-100.0,-1,-1,43,215,5,0,0,0
TJ2:bin_000168.fa,k__Bacteria (UID2329),174,149,89,88.69,1.69,0.0,1197629,24243,1263,1263,13569,354,287,267,2368,2100,38.1,7.12,-100.0,-1,-1,23,124,2,0,0,0
TJ2:bin_000169.fa,k__Bacteria (UID203),5449,104,58,82.76,5.61,9.09,1713788,16270,1816,1816,8538,342,273,264,1514,1453,38.0,1.78,-100.0,-1,-1,11,73,19,1,0,0
TJ2:bin_000170.fa,f__Lachnospiraceae (UID1286),57,420,207,92.02,4.48,35.29,3654849,60540,3723,3725,13199,367,296,280,1924,1779,40.0,8.39,-100.0,-1,-1,43,362,14,1,0,0
TJ2:bin_000171.fa,f__Lachnospiraceae (UID1286),57,420,207,94.45,5.65,18.18,3052206,47732,2956,2956,24305,385,309,293,2346,2192,39.0,5.18,-100.0,-1,-1,38,369,10,2,1,0
TJ2:bin_000172.fa,o__Bacteroidales (UID2657),160,492,269,89.08,30.94,90.66,3067830,37472,3184,3184,3230,367,277,265,2187,2064,36.3,5.86,-100.0,-1,-1,44,319,106,22,0,1
TJ2:bin_000173.fa,o__Clostridiales (UID1212),172,263,149,93.52,1.68,66.67,3056047,42211,2888,2888,14305,384,315,300,1954,1855,38.4,7.04,-100.0,-1,-1,37,223,3,0,0,0
TJ2:bin_000174.fa,f__Lachnospiraceae (UID1286),57,420,207,94.77,3.09,20.0,2266007,27115,2114,2114,34169,389,324,311,1848,1728,38.1,7.12,-100.0,-1,-1,59,351,10,0,0,0
TJ2:bin_000175.fa,k__Bacteria (UID2329),174,149,89,85.96,0.88,25.0,1017895,17447,1108,1108,17274,352,280,265,1205,1147,35.8,5.44,-100.0,-1,-1,18,127,4,0,0,0
TJ2:bin_000176.fa,k__Bacteria (UID2329),174,149,89,88.99,21.84,74.07,1402257,27344,1691,1691,5138,317,251,234,2882,2584,37.7,5.17,-100.0,-1,-1,13,115,18,3,0,0
TJ2:bin_000177.fa,o__Clostridiales (UID1226),155,278,158,90.19,4.98,36.36,2874250,34931,2915,2915,10226,367,295,283,1458,1408,40.7,3.57,-100.0,-1,-1,39,228,11,0,0,0
